Order,Word,Translation,corrAnsEspV,practiceListA,practiceListA0,practiceListA1,practiceListA2,practiceListA3,practiceListA4,practiceListA5,practiceListA6,practiceListA7,conditionA,stimuliListA0,stimuliListA1,stimuliListA2,stimuliListA3,stimuliListA4,stimuliListA5,stimuliListA6,stimuliListA7,stimuliListA8,stimuliListA9,stimuliListA10,stimuliListA11,stimuliListA12,stimuliListA13,stimuliListA14,stimuliListA15,stimuliListA16,stimuliListA17,stimuliListA18,stimuliListA19,stimuliListA20,stimuliListA21,stimuliListA22,stimuliListA23,stimuliListA24,stimuliListA25,stimuliListA26,stimuliListA27,stimuliListA28,stimuliListA29,stimuliListA30,stimuliListA31,stimuliListA32,stimuliListA33,stimuliListA34,stimuliListA35,stimuliListA36,stimuliListA37,stimuliListA38,stimuliListA39,stimuliListA40,stimuliListA41,stimuliListA42,stimuliListA43,stimuliListA44,stimuliListA45,stimuliListA46,stimuliListA47,syllabification,corrSyl,corrAns,keyCVC,keyCV,corrAnsEngV,questionNum,color,sectionEng,questionTextEng,languageEng,sectionEsp,questionTextEsp,languageEsp,lexEspLoop.thisRepN,lexEspLoop.thisTrialN,lexEspLoop.thisN,lexEspLoop.thisIndex,pracTarLoop.thisRepN,pracTarLoop.thisTrialN,pracTarLoop.thisN,pracTarLoop.thisIndex,pracTrialLoop.thisRepN,pracTrialLoop.thisTrialN,pracTrialLoop.thisN,pracTrialLoop.thisIndex,expTarLoop.thisRepN,expTarLoop.thisTrialN,expTarLoop.thisN,expTarLoop.thisIndex,expTrialLoop.thisRepN,expTrialLoop.thisTrialN,expTrialLoop.thisN,expTrialLoop.thisIndex,sylPracLoop.thisRepN,sylPracLoop.thisTrialN,sylPracLoop.thisN,sylPracLoop.thisIndex,syllableLoop.thisRepN,syllableLoop.thisTrialN,syllableLoop.thisN,syllableLoop.thisIndex,lexEngLoop.thisRepN,lexEngLoop.thisTrialN,lexEngLoop.thisN,lexEngLoop.thisIndex,trials_blp_hist.thisRepN,trials_blp_hist.thisTrialN,trials_blp_hist.thisN,trials_blp_hist.thisIndex,trials_blp_use.thisRepN,trials_blp_use.thisTrialN,trials_blp_use.thisN,trials_blp_use.thisIndex,trials_blp_prof.thisRepN,trials_blp_prof.thisTrialN,trials_blp_prof.thisN,trials_blp_prof.thisIndex,trials_blp_att.thisRepN,trials_blp_att.thisTrialN,trials_blp_att.thisN,trials_blp_att.thisIndex,lexEsp_key_resp.keys,lexEsp_key_resp.corr,lexEsp_key_resp.rt,seg_key_resp.keys,seg_key_resp.rt,expSyl_key_resp.keys,expSyl_key_resp.corr,expSyl_key_resp.rt,lexEng_key_resp.keys,lexEng_key_resp.corr,lexEng_key_resp.rt,rating_lang_hist.response,rating_lang_hist.rt,rating_blp_use.response,rating_lang_prof.response,rating_lang_prof.rt,rating_lang_att.response,rating_lang_att.rt,01_Participante (Participant):,02_Sesión (Session):,03_Nombre (First name):,04_Apellido (Last name):,05_Edad (Age):,06_Sexo (Gender):,07_País de nacimiento (Birth country):,08_Lugar de residencia (Place of residence):,09_Nivel más alto de formación académica (Highest level of formal education):,10_Idioma preferido (Preferred language):,date,expName,psychopyVersion,frameRate,
42,cadallo,NW,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.999676596999052,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
43,canela,cinnamon,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.7006619069998123,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
44,cuchara,spoon,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.7025424509993172,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
45,jilguero,goldfinch,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0.8845886920007615,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
46,martillo,hammer,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1.6799849159997393,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
47,cartinar,NW,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1.9484998730004008,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
48,ladrón,thief,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.7496826260012313,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
49,ganar,win,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.6674806049995823,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
50,flamida,NW,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0.7340881330001139,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
51,candado,padlock,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1.2990582439997524,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
52,camisa,shirt,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.5515711840016593,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
53,vegada,NW,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0.8309867320003832,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
54,fomentar,promote,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.8843995090010139,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
55,nevar,snow,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.7185008039996319,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
56,musgo,moss,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.7680290429998422,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
57,tacaño,stingy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.8182418150008743,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
58,plaudir,NW,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0.7508574229996157,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
59,besar,kiss,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.5679701359986211,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
60,matar,kill,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.6183196250003675,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
61,seda,silk,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.1165979340003105,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
62,flaco,skinny,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.8009741550013132,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
63,esposante,NW,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1.2664203619988257,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
64,orgulloso,proud,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.7004511019986239,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
65,bizcocho,cake,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.9179788389992609,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
66,hacido,NW,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1.8984410670000216,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
67,cabello,hair,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.6327178569990792,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
68,alegre,cheerful,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.5856211629998143,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
69,engatusar,cajole,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0.8508857759989041,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
70,temblo,NW,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.7141402789984568,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
71,polvoriento,dusty,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1.7980650150002475,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
72,pemición,NW,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1.4187646230002429,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
73,hervidor,kettle,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.3336478140008694,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
74,cintro,NW,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.666539718000422,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
75,yacer,lie,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,77,77,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0.8660095420000289,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
76,atar,tie,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,78,78,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.9841045789999043,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
77,tiburón,shark,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,79,79,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.7342548859996896,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
78,frondoso,leafy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1.1485284899990802,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
79,tropaje,NW,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,81,81,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.8670432270009769,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
80,hormiga,ant,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,82,82,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.018654167999557,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
81,pozo,well,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,83,83,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.6843210629995156,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
82,empirador,NW,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,84,84,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1.3833716669996647,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
83,guante,glove,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,85,85,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.9324091489997954,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
84,escuto,NW,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,86,86,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0.7171917680007027,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
85,laud,lute,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,87,87,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0.5848989249989245,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
86,barato,cheap,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,88,88,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.8023174149984698,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
87,grodo,NW,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,89,89,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1.0328068300004816,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
88,acantilado,cliff,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,90,90,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1.3138921480003773,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
89,prisa,hurry,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,91,91,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.5180935169992154,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
90,clavel,carnation,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,92,92,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.6014313099985884,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
,,,,filleritem2,confianza,rivera,farime,tarsallo,sarcasmo,bascana,purjida,tungsteno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
,,,,carrierItem,silbido,cosigna,sildedo,venuro,venado,delbides,coserna,deltoides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,part100,A,John,Smith,19,Hombre,Estados Unidos,Tucson,Un poco de universidad,inglés,2019_Jun_03_1201,Segmentation,3.0.7,60.05045703599406,
